,Dataset,Triformer,TimesNet,PatchTST,Non-stationary Transformers,NLinear,Linear,Informer,FiLM,FEDformer,DLinear,Xgboost,TiDE,TCN,AutoTheta,AutoETS,AutoCES,RNN1,Random Forest,N-HiTS,N-BEATS,Naive Seasonal,Naive Moving Average,Naive Mean,Naive Drift,Linear Regression,Kalman Filter,RNN,Arima,Crossformer,LightGBM
4,freq_Monthly,898015.3096812605,46736.83343017823,40643.74118175761,57757.3222548206,58795.53966942914,951430.9503915848,35345.298550751184,60916.19925402978,58128.45954828173,11784.090644229254,7571.8585886801875,361298.270366867,1166719.083075228,138201.5212548551,166486.603026404,164583.90906985063,899595.245541421,6953.079783028007,286207.349670822,670924.3637868824,9597.483506934908,9597.483506934908,245438.4735124336,139243.2689697239,237485979985.89136,193793.4407373791,899591.798593866,136263.52547499526,899596.6141187259,96563.35340088786
5,freq_Other,12075.789162379846,4308.061658080737,4904.011887460961,4849.736372465171,5070.33344099193,13196.06957080646,4640.144712947542,5249.524359707818,5402.488065509229,5325.820315212215,5785.1663102647,3713.738789275288,12918.835998836868,5059.969964772679,4706.067738516562,3963.629229930804,36400.66741485231,5523.716910418273,3335.4134046298245,3344.230376108606,5287.596333653979,5287.596333653979,8983.453505207295,4961.4286796832985,4573.691141841593,4471.859495672567,36228.47760479127,4854.481241455979,36220.32925720776,
6,freq_Quarterly,8140.565948603294,1161.1358509558463,1168.5216040191276,1719.6973690538823,2397.381670591742,9102.919156833144,1362.2465643232351,1263.3795650218397,1695.5752682675316,1748.4850143017595,1380.8708463373869,1430.1168535210372,8887.744818576884,1702.5793492138944,1760.8661612994667,1792.2386386047608,8238.458354444589,1362.0771997078314,1256.5241712331574,1281.005460327459,2082.0966201890487,2082.0966201890487,3495.2903119921752,2082.5198017575062,1256.2202358195366,1830.484755680649,8226.660447433578,1123.0454126804989,8226.407486689897,2104.424302668096
7,freq_Weekly,1323.2271994487523,139.457146572217,160.62928271111087,133.91958391962822,179.46293639623644,552.038454028905,150.947767288502,167.0381531942732,166.85102478432395,205.2681470521928,184.56190978578817,164.58740486498732,673.5809615464481,168.47743066611875,164.5404505084309,178.92871645108002,2326.067591783383,174.54857007313052,145.5418124622744,155.9990499101456,173.62749828679415,173.62749828679415,1152.4872526796894,174.64035910320746,396.3073553156297,173.9609263070733,2323.6413640977576,162.9262517767723,2327.234917963477,208.5696898078681
8,freq_Yearly,97869.52811187296,20432.79272972782,24092.55719586581,30375.3209722092,22190.55410430833,107345.01401202468,22329.078551029907,23782.88428856714,27149.63365286166,26404.719479387622,22077.91108295249,38236.0969256279,113400.3824979508,17822.03175273409,18983.079000137182,17665.01117447233,232401.1227496905,22247.09402509296,13885.378018820156,12784.150918842017,23128.91558209665,23128.91558209665,59010.80147170501,19147.286270521843,86742531355280.03,36994.85958748631,97873.49749185372,18221.59368876519,97874.37536594358,54134.97749785281
9,Trend_False,3232052.356702398,1086767.284273618,1105446.6605332706,1706333.017834738,1348027.3911004537,4160209.996280944,988022.1100039644,1126523.9308498397,1109416.5886592544,1426723.2997036218,945081.381860972,1081613.911821121,1515703.9957364164,729262.6861879228,998024.258142332,816129.944376703,3518791.419106445,1620437.957543029,928555.1984973516,806661.3102622741,700559.9243177141,700559.9243177141,2311536.690692471,700206.1613938735,27315178131813.105,887986.6037932142,3288114.943907418,1226062.278744364,3288116.9222406256,1655.777446487319
10,Trend_True,2.3404224345746324e+16,1132328363.2967982,1124168767.1023912,5326110.443008202,3884634251803592.0,4293756602.940149,1137469066.299244,1110615702.4199617,1117006044.1379883,1971667400244804.0,1.7605720156096006e+16,2702364784004074.0,3397487946310795.0,2942454751779819.0,2899478816856522.0,3264718509779285.0,2.8430858952847576e+16,2361570641220250.5,1708253494444382.5,1954241243252891.5,2959855742983782.5,2959855742983782.5,1.762731717762206e+16,2927146416214568.0,2781806710457039.5,2957292023385630.0,2.3404224345788024e+16,2912018294819394.0,3495515335.489449,74971.93803204285
11,Stationarity_False,2.036750950159991e+16,986222873.066592,979136750.7252196,5955165.818397952,3380600180539505.0,3739760598.596077,990619582.086648,967358952.2532884,972906734.5722272,1715842146111936.2,1.532136537564515e+16,2351731021493089.0,2956661456701398.0,2560669143972106.0,2523269367548967.5,2789991023481095.0,2.4264506207688616e+16,2055155162877895.2,1486606382584812.8,1700677044969686.2,2575812344100478.5,2575812344100478.5,1.5340160169245866e+16,2547347075871666.0,2442124702339650.0,2573581269099545.0,2.0367509501677816e+16,2533950085343704.5,3044431866.075282,66737.3357242135
12,Stationarity_True,4309.633429379277,1622.428707031719,1617.9437483634229,2016.217473167632,1813.8122312711964,4173.366241874876,1589.5933226939378,1650.0256705997997,1528.5015282419831,1626.5425891930577,1527.636048052177,1885.515384853397,4519.014369903472,2663.9121993975896,2737.235966766235,1449.0706727933534,7232.238172145873,1513.5911403947969,1695.3000418832492,1563.5283822952708,2695.6440703051344,2695.6440703051344,2303.8069898392755,2811.640738800205,28449.69378387651,2677.475584085357,7440.33887572666,1660.5665841261198,7440.190475077174,1867.900483120132
13,Transition_False,4854529.228017692,1475878.9585074692,1499414.0296159482,2308517.6637616702,1830124.753239833,6122404.821000607,1339272.028203969,1538679.9114376728,1516561.955752175,1909878.6991729,1266751.79890242,1659418.2065762656,2741138.424002611,1051441.9750076206,1424799.1399994332,1061544.956348027,6262233.27525869,2162429.989778598,1402459.133420659,1464456.0898570877,941172.174083712,941172.174083712,3236926.5159780686,1013741.101399118,45458471048357.56,1303690.4054402038,4927834.857855626,1712119.2665545,4927840.231208584,101006.98443236615
14,Transition_True,1.9180025300539816e+16,927897694.1904718,921211785.7915584,4343404.303849243,3183501496692696.0,3518299544.06352,932113473.9272864,910099122.504052,915335537.788834,1615803628553734.5,1.4428085846599012e+16,2214618359520716.8,2784279615401417.0,2411374790761856.0,2376155528324583.5,2902541086509512.0,2.07231998933645e+16,1935333723479122.5,1399932967548409.0,1601522696533037.0,2425635098967542.0,2425635098967542.0,1.444578484875988e+16,2398829437447469.0,2274629021158514.0,2423534101835452.0,1.918002530057452e+16,2386128198403134.5,2864180313.0421696,2739.593776195024
15,Shifting_False,378436.2049757168,19775.85147227939,17317.227659549677,25106.64073259692,24646.353602574425,401942.2322105723,14983.29786401754,26008.96237595007,24736.978031828163,5081.190959905421,3489.3755098662537,154175.3085367802,492215.5986894887,58310.939755754254,69929.77707599729,77170.93632944026,416555.1728024712,3185.0299597861613,120732.39044322298,282861.60995566065,3945.9545041707247,3945.9545041707247,103002.0552943344,58599.04603454791,19896373.378507297,82403.64464085647,380687.2611334003,57495.70616053044,380690.6886521549,67129.05751938521
16,Shifting_True,2.4329653770891496e+16,1178104281.639985,1169641721.176979,7184829.483477992,4038237071874148.0,4467057066.06225,1183361123.4969225,1155563796.1345885,1162192205.3676682,2049629353931384.5,1.8301870185110748e+16,2809219335753258.0,3531828451832182.0,3058802731358690.5,3014127479745140.0,3417186894652632.0,2.8959497820946724e+16,2454949808913041.0,1775799764680526.8,2031514146195619.5,3076891777403178.0,3076891777403178.0,1.832432117839597e+16,3042889086915384.5,2917197513871661.0,3074226685539320.0,2.432965377098484e+16,3027247158571858.5,3636454348.912653,27414.80790363089
0,Seasonality_False,142.3032325233437,28.860555200599435,29.97411729677124,30.08919716697957,33.58159675469779,109.7685868651831,29.64972262420303,30.596226619763737,31.06716282572605,31.42489942161642,31.758098880273785,35.4785195749293,145.792139650772,30.28754710518748,31.14206246471357,29.445919753975645,164.6896587072364,26.499969908374524,29.427324128167,29.105632311633485,23.5878976997765,23.5878976997765,45.85789869834168,29.13865733074594,34.94487375352346,52.63237547661682,166.9077119858321,28.73232239188423,169.1053407788145,37.9893478553308
1,Seasonality_True,118.35479865627072,22.56338032462035,23.89315208443304,27.247199691882702,29.761099106265675,94.16103450345524,25.921818121581246,25.142954471804277,26.011339069435007,27.034776435541573,16.69014579397459,24.806025398089066,129.28527877856348,31.88282053347805,32.32440944852104,30.790325690623327,160.64998478149397,14.0071764408266,24.03887527347501,23.819541455385483,22.89096749377532,22.89096749377532,46.60732583277536,25.04085795146548,22.000395599111076,62.62756699225231,166.53326364706234,26.01434612859795,168.72275861065833,19.53842814671338
2,freq_Daily,73.3279361548946,26.189283134599847,27.07358848927313,26.082710072695384,30.224399615912485,53.9607446065016,27.34349346150581,26.932819347078546,27.780019732387167,28.11844794846795,28.18613030655989,28.25895397692439,79.53564908986657,29.91814118470931,29.72866931722468,29.92588281328726,115.37941587575428,26.054371367284816,25.57913633475841,25.617557504520367,24.90264005937436,24.90264005937436,43.62585432980855,31.63860538226868,27.41479314229071,28.9683432110372,114.62233099516888,27.210786468303933,122.24982553282877,
3,freq_Hourly,36.554662688889046,23.985038513261077,25.67471498722365,30.85575399529233,30.01787905311655,34.010302974161775,29.52490607482371,28.50045317388033,28.623868684461243,27.471622359532773,29.368893516802185,31.401502555381388,41.76031990067519,49.52470001533252,48.947640228279504,,77.54232264711807,24.43470003641276,24.60022238679105,24.19679989583648,49.84307033205171,49.84307033205171,43.328194887269554,50.49409960891625,28.605517114273084,70.93933019765976,70.6166477056122,36.86317063318976,73.25358019507343,
4,freq_Monthly,118.49131493588196,13.40595522820636,13.722000863846691,16.381326275934743,21.48768338956253,72.01770202930877,15.254131723870971,15.151886019507115,14.681693765987626,16.289270803577967,14.90693975534741,17.17684796241628,138.02307437587422,18.22678376804771,20.19483595681117,18.754971524820057,192.18553216829548,13.958606049029516,14.907701085005591,14.702406402566368,21.005929638112598,21.005929638112598,28.82512645921307,22.257364068825115,17.21789418491456,18.36166723507688,192.27005450806035,16.230448888106945,193.1996663039917,16.494873470969747
5,freq_Other,116.02190020486474,9.873374209938738,10.971998664229602,12.111314447363446,13.936180356367814,104.34231201326337,10.415079654155942,13.595270596464202,13.826771973344066,13.870616749953214,12.237201641463187,10.314109513355076,122.78586203507793,12.954594517111882,12.96368769957308,11.68124255329604,152.01066467078655,11.170443250976025,10.126117689105044,9.795016740691045,13.925185423383883,13.925185423383883,36.177347985144,13.277620575535837,12.045380931553138,15.041049709498257,151.33581189774998,12.117369378759046,157.90734764144074,
6,freq_Quarterly,191.50105761116865,13.991983453772544,14.426392314288565,16.75477719152982,23.0694293620011,156.80095032191863,15.104631585898662,15.9956236880951,16.814315850199616,18.07159199624306,16.3496199659107,18.29576110378734,192.9535817189323,16.57299351842782,17.252619598525175,17.441904132538607,198.941397947729,15.483269875300246,15.649111733099724,15.032869200885628,18.242981589927847,18.242981589927847,35.99048905839724,18.584654968602,16.00131023717416,19.526111000059,198.3711555600715,14.235908696779084,198.2489965710434,21.73434022662812
7,freq_Weekly,132.5659603287831,101.22070471852328,102.04919663039996,108.39168483755874,103.9138868524532,122.6200622896172,101.4262352541977,101.5411381748896,102.16922174454233,103.60258442648517,85.4519645934776,102.74301717894878,133.269081043739,100.8955792253572,102.02239510910658,103.0266772223133,181.79424165583796,58.17746181242009,101.323662511672,101.48563695422456,21.619401152588715,21.619401152588715,120.17038839305356,58.67713761438446,84.53388283149188,78.89649932098399,183.9159097317209,95.17490550516682,184.13901110257785,76.56412893562847
8,freq_Yearly,199.43858030195483,19.00554151037883,22.256229981673865,20.30030132682187,22.045728935733354,157.32278608401998,21.405130539496945,22.13519530207427,23.90001269123545,23.57362368339695,21.353750289167404,30.49059752236616,199.6992612754173,19.33036930430744,19.479657969916087,20.28530923463501,199.77949410003683,20.62154592771561,20.789540165137872,20.272992497874363,19.943743077142912,19.943743077142912,42.58197743521243,20.12253905185616,41.957022036934575,157.25174036256118,197.9858511157618,20.287689605641116,198.25020105378525,36.965841427875134
9,Trend_False,130.26394522667775,42.358282605686775,43.28901045529383,44.83805195953887,50.4462073696389,106.2802822989934,43.921403758664106,44.26280928641682,44.21504374910687,44.73973554859506,40.86616542812252,48.44567783121389,140.55960135259468,48.51250988900705,49.43994986278389,47.69285257525003,144.851686659307,34.257239157073,42.82073327887458,42.31342062838199,35.434449329842906,35.434449329842906,49.11826166773157,42.92827072157703,44.254094491713225,60.577255485121015,147.70512634486198,43.7740067366425,150.7628581630416,38.97793879998152
10,Trend_True,135.54351825927543,12.17639884212026,13.611788361198116,14.821324444527086,15.702800557826558,101.46379855637844,14.154017651015058,14.378785881747923,15.604673139132055,16.30392638680602,13.200191833766157,16.07066088805462,138.39107203844182,15.149997059505996,15.642819085816477,15.0771742389965,181.8640172872625,11.0708873771752,13.505443279348016,13.424671781598231,13.35494349244232,13.35494349244232,43.491535431078745,14.565768966946628,17.726891103975813,52.78274891588897,183.80733472227467,13.34888154180588,185.2335717946288,25.50214818368632
11,Stationarity_False,138.34323747873495,16.079540864035888,17.531569320326696,19.042819332918768,20.65783506435199,104.95154371664368,18.22765401139043,18.26435582261385,19.44163998996051,20.192707952292647,17.215037563068236,20.057507661174903,143.8413193393382,18.88577797483237,19.653710560266752,20.02526055750721,180.391978165767,13.369098185548932,17.173465918249136,17.063381320261904,15.138312179457188,15.138312179457188,43.68494954652786,16.93386128506772,22.5134988712825,52.60696564161175,182.7713003384941,17.34142648214073,185.02274605128648,29.03353922618768
12,Stationarity_True,124.89080258782012,42.3795246588157,43.18363799049694,44.34271773006805,49.75689560233136,101.86721680037417,43.59688815281684,44.2515494065516,44.02389899051532,44.43256536467724,40.17037601407567,48.77539038674495,132.58969140423284,49.3980842306005,50.01710019908349,47.332113334404376,139.3615661564575,35.103216956374204,43.02990352301983,42.4824537208482,36.80061746475973,36.80061746475973,49.94066115009403,44.60788890389306,42.08587020074715,62.47054134023305,142.0798742826579,43.732069630437366,144.19154978437592,34.640985665883754
13,Transition_False,158.7959546240143,30.44384318080988,31.965138670706985,33.33410899782482,33.11673681803185,125.8044838096136,31.79475196686066,32.536493157135844,33.65443807911753,33.78720690768552,24.40490636913651,34.3246036059247,161.019203087238,30.85390704139753,31.743861015691632,31.27880374011377,188.16748215565917,18.35020630690677,31.743012687768942,31.48954789133543,12.42810929103115,12.42810929103115,63.1224551015789,18.144843165594025,30.40297777041144,70.53355299925929,190.0958239504115,29.061773314140105,191.34625118428195,35.050009791822525
14,Transition_True,118.82855992093992,24.208146832698915,25.22612058171588,26.557171801644785,31.54698480703647,91.54537654205632,26.228194991900853,26.25281735995132,26.6046782412676,27.486820118152885,26.946808162024976,29.71494989969384,127.4798855686542,30.93094707013186,31.51874360934882,29.0802268248404,151.52281188536426,23.509998283798385,24.91623370394294,24.618242119551656,28.8030500989075,28.8030500989075,36.782563593745074,32.42618304615263,29.878916900545462,49.00981009564239,153.8732257587289,26.936820733455505,156.58683377491974,27.935338195199563
15,Shifting_False,123.1538765027342,29.986972605942665,30.78963065209569,31.576764126767117,36.904317507418256,97.46531705006342,31.91930630991665,31.914444238610415,31.750869105413383,32.54460142005602,31.51920391546472,35.44571446377796,133.70054004044763,36.00104404576115,36.61128779056859,34.52684654210339,150.9133861675556,27.42465261072237,30.631093688840824,30.45737260414229,29.69551705787438,29.69551705787438,38.77660162840395,35.457506193489046,35.629048179380746,55.84501460015072,154.30525366796553,31.95626263619213,157.14953326308628,31.34644331883788
16,Shifting_True,142.6436827049821,22.976449339992733,24.555960045586787,26.374968080683736,27.454426806145985,109.81925671975672,24.61251677687856,25.168372261943883,26.55690884989652,26.99962483450412,20.64194575081716,27.390675969161904,144.95344224143014,25.95823756059373,26.74056912313601,25.69284231712471,176.17176041387629,16.102440530448828,24.16104050465933,23.77380270448748,17.087226619068378,17.087226619068378,53.29811304825989,19.78875702711909,24.511794642166592,56.92941491702528,178.83771113357506,23.524603697401115,180.405146205283,30.43753280322812
0,Seasonality_False,94.6546406231121,25.97001525123162,27.592534336968196,30.29918976469189,34.15250894586611,85.96260358210459,27.52294054114968,29.24856314568321,38.76238049689187,37.28249464851336,62.24259486880256,52.20169642807257,98.37700409908618,33.524255249782364,31.92776627696795,23.56888981079814,140.80041277297187,61.53630691291463,37.95292872015279,36.55190396476123,27.442228165638696,27.442228165638696,487.57097472841616,48.958682427167616,397742921761.5802,35.07282271499476,101.117947803023,93.15793873469792,104.63765766576348,30.70576339565112
1,Seasonality_True,65.07233499288702,10.788966943397844,12.085369093112597,15.309118943988327,18.452905168749854,62.31845363733969,14.22330401391902,13.367723426183204,14.339174763459123,15.438528257174378,12.30698360386574,16.00290543726789,76.80138285718336,20.74932587364134,22.092752423587488,18.012791037818364,88.40743743061397,12.08552382361954,12.45069741095572,12.258465981804246,21.947900454930565,21.947900454930565,36.18160972064419,22.20939917996597,40332056940.65141,37.40264734084525,86.55301223739193,16.454220240463094,87.8101340439693,15.961709635653303
2,freq_Daily,101.8476716134934,31.90681634175016,36.10991704010413,41.66824764060485,46.74988026700921,69.19428045275137,35.93689163344599,36.10047069871353,69.01970745862334,62.87109256441765,140.08397596986924,67.96348518218305,84.10915472930348,57.04323372452591,47.12488942877529,28.292974601249234,222.4633667266909,143.20387193516186,64.93062213495446,65.65349077234055,33.94544676137546,33.94544676137546,1502.1098095146642,101.45994624657222,187.52309450409425,28.112016763704084,112.866883472918,251.19194206997776,121.67294243317818,
3,freq_Hourly,35.48670548291771,23.89121648550218,24.402409129141414,32.82930427752787,29.927968232564805,33.13371925627025,27.73111054365144,26.68802431442526,26.20116620436613,26.521779092560248,28.957452961894724,31.95208307357919,41.56120542095029,42.43409637442297,45.81692083887426,,75.01311358171293,24.10532047186309,24.04436129947591,21.972700393917524,42.59965966843421,42.59965966843421,55.461308351968505,42.81226599726333,30.39556396990289,50.95609255460899,50.13671361855295,33.471616730591805,53.91054982285325,
4,freq_Monthly,66.68602274655312,13.974849055802077,14.070617170705196,17.424986121666223,21.61043281099712,53.91194368663213,15.940380857552002,14.621743019207658,14.719987221818467,16.348360193311827,15.669193847851124,20.844540112121383,85.05179065351096,18.651444847824497,22.32900051705807,18.27313296850984,97.27208958156707,14.52958983671339,16.969594167113698,14.855870749376146,21.63082988373102,21.63082988373102,26.585992372785142,22.771666017530197,44841758314.86962,17.859760789072144,97.4583802493256,16.243460639116716,97.74970951836548,16.580739180284137
5,freq_Other,65.7293397857698,10.621513742529949,11.786954311388468,13.913668409174637,16.761402694474064,75.21060845230873,10.637595645535583,14.893076783282789,14.676925920464402,14.691867959534807,13.19700543646613,10.690222495106411,73.63306660891966,15.681571355280782,16.28871233570616,12.825519692744868,80.16570606354215,13.092004437347631,10.324165405138396,10.081955430795327,16.729293731281587,16.729293731281587,38.54688368850027,16.044764168293437,12.631407706677958,14.754438927980246,79.7590557219704,13.053065937159056,83.46207765671164,
6,freq_Quarterly,97.22996576626718,14.947319212927155,15.587520449573235,18.114329457127248,22.690748641544012,107.48626495836002,15.95294702684536,17.539278032202144,18.490809515855677,20.000037353973536,18.07710172400043,21.14140056506596,108.21778248409515,17.334150722536982,18.4260453345356,18.007792823061905,99.69517806048724,17.222230773800927,17.611714466223376,16.25934308755126,18.49091532204965,18.49091532204965,34.64884958392801,18.892874267464105,17.962833399667087,19.135665596698527,99.5612416674446,15.526228144577956,99.53020206552172,23.93173925615643
7,freq_Weekly,74.53998991840282,27.71259725148428,28.547582697094,31.719952271144347,36.98491490075709,51.09080848383305,28.717096964551367,33.40352178879683,29.14086161744623,30.702635521470736,34.31839596562179,37.07375247451426,55.04521194420007,29.517250029576395,29.867576708477245,30.570000510348848,99.03174488445292,32.5847575390306,30.569843739690803,30.64773522109753,31.06703445290522,31.06703445290522,68.90238738247028,33.30840068125954,1339.3730737716114,28.66224725608515,91.39552131391454,29.831358920292622,97.694115607318,33.0297266560181
8,freq_Yearly,99.8183147600915,19.344560201751875,21.39963896902932,19.29162420903904,22.27842439478233,108.41336021944532,21.75601365519213,23.21645134631392,23.86788984915041,23.30268850873052,22.153066871404583,57.165102778832924,121.44444635645269,20.18528106896939,20.33144080455952,21.832338938681136,99.94830142847056,21.42412700132327,21.620158655822127,20.82773980401363,20.363789158192656,20.363789158192656,36.36567262782053,21.245229886177007,1292212060167.82,81.43055527434737,99.29913414119996,21.63020649741728,99.41383057237984,32.72884278381023
9,Trend_False,93.60773564065607,31.873273923568288,32.94914941539342,39.1452242905007,45.59285046714953,84.93762640153065,34.120888879005456,35.06707341975763,47.63241348779292,45.48372912500672,81.5693560012974,56.25145643692922,98.71295191441182,41.69707951616924,46.15596253939677,33.145907966476685,151.84983090500523,81.06375052444972,46.30674399255258,45.32821474990366,39.695315359386825,39.695315359386825,73.13039393425525,41.16923554456153,519048141660.3489,42.45615313776232,97.7836302217742,55.41009711664239,102.69358038453387,30.487277572551367
10,Trend_True,74.8138144666335,10.404255984802782,12.255105567509071,12.237260452023822,13.60188400553628,70.25798330265496,12.69452332807692,13.263461869106573,14.24423528319825,15.13502138219673,11.12980334195564,23.470053513365297,82.98777753952338,17.75121752892677,13.155032940975325,12.662599764117216,93.93464958844652,10.595380345966818,13.116251531026265,12.208763663446154,13.359037114160865,13.359037114160865,517.6866126856443,36.73415474236691,46128284479.2852,30.53658209387295,93.70402638593195,71.01721751720414,94.47556115087704,21.35524756893807
11,Stationarity_False,75.60671765888546,12.128397067064148,13.96917554704728,14.302909013866437,16.78869096127291,72.39303818421617,14.63204244556951,15.148048249081098,15.997168830039367,16.97207976889375,13.229870289063149,24.26403094001637,85.6697640533931,14.84100344598692,15.44176235010031,15.169282364177947,92.96279177671111,12.589187789509088,14.395388573479922,13.498517230127767,15.780458097995597,15.780458097995597,39.12163062304143,16.175688794124216,422624515819.46686,30.370472115764013,93.47655701885353,13.448151244342034,94.44223452174776,22.765670639238035
12,Stationarity_True,95.9482468682108,33.22095993801851,34.16364671012289,40.97994917699018,46.59895106143507,84.30955264725598,35.114541723768795,36.219289418873146,51.2329152089228,48.36088840909947,91.75462562423948,61.28872999837701,97.3993044555781,51.03412056342731,48.815897271357976,33.611200504736054,164.63188718646208,91.4268220556383,50.63651614479367,49.627072447879314,40.85115754994639,40.85115754994639,763.0998388182987,75.34930447694438,427.62995980988256,45.024967264198594,98.93939729890404,145.65748985498072,104.3330331371796,29.34327031179849
13,Transition_False,86.35295124310862,11.228875866216136,12.67198564541806,13.981083793047556,15.070935003899947,83.1630838808415,12.67007522394119,13.89401834284341,17.51978235496457,17.57889219013049,24.56993561381046,29.61161599595056,95.42924297420588,13.257943978185848,15.20923342500368,12.627010149797345,111.72561264849357,25.822156662449597,16.363798465698753,16.335008222194382,15.426565338799769,15.426565338799769,46.53366352581976,15.221315872011882,779776315001.198,36.39513886494665,99.32051648468531,16.127421097379347,100.15552371296548,23.99776506359998
14,Transition_True,81.86271828996196,24.68964824251806,26.215444116243667,29.66809452014021,34.76322724643469,73.80209639089324,27.378891028552367,27.875837900628863,35.45546384687175,34.680519316234346,52.57847549538727,42.81668196874124,87.48076672249724,36.410820035328896,34.712797737363665,26.7852981507334,126.37968486319588,51.16295882606869,34.20211374246681,32.80295074769376,30.347249114111086,30.347249114111086,450.883803036806,50.617291484360855,146316.6668900174,35.74322581520935,93.66522802886912,88.01739145851262,97.2385908574964,25.461083114431283
15,Shifting_False,89.88055760081618,27.01018863908205,28.88284417497715,32.12794787394939,38.09622292576709,80.27551628229554,30.22185560188928,31.10475622067642,42.36671273913152,40.66244186840456,71.10916795549058,51.84978932994992,94.84286479158932,35.53962605262919,38.82558283906121,27.98636191874549,150.31938620858136,71.05144902369052,41.10389618533232,40.38999947764418,32.958713735683745,32.958713735683745,71.42327671762285,34.54435975305183,187718.54347132464,38.13297924703784,99.71854744636282,47.73217561380077,104.12493616112702,26.349371055640603
16,Shifting_True,76.9240403677364,13.414601863068787,14.54196971772154,16.630201241536895,18.333938760446223,73.63945058750522,14.754359980254698,15.354255833384189,16.65233180906446,17.357909156894426,15.56681929991019,25.073573848251485,85.49697746093192,21.833552000251093,17.637828011352124,15.573373811136063,91.50499236705568,14.58683353331208,15.47813167035084,14.314776345503931,17.813745376224016,17.813745376224016,556.6899022391365,42.91661804209846,519985143458.4203,33.81349805102728,91.44717227073365,79.93074333978615,92.36903047894052,23.696496365176827
